"","V1","V2","V3","V4"
"results_for_extremum",42.7436526685197,-0.437051749627453,16,19
"results_for_extremum",-38.494712481492,0.0662319951342676,37,25
"results_for_extremum",-20.1105178170959,-0.306597951262922,15,37
"results_for_extremum",-0.063189993704159,-1.6309755354707e-07,10,40
"results_for_extremum",NA,NA,0,100
