"","V1","V2","V3","V4"
"results_for_extremum",69.4380649994103,-0.389248766185223,16,29
"results_for_extremum",-53.7444417442047,0.0944521069876233,3,14
"results_for_extremum",-25.6897789488557,-0.155643688361235,18,23
"results_for_extremum",0.65756766001878,9.93125379493966e-05,4,34
"results_for_extremum",NA,NA,0,100
